segment,region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
High temperature heat,denmark,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06,2.2602149733851374e-06
High temperature heat,estonia,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983,0.019554849576246983
High temperature heat,finland,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05,1.8811657935853243e-05
High temperature heat,france,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07,4.917800593111588e-07
High temperature heat,germany,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07,2.8081212598571227e-07
High temperature heat,greece,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06,9.183952005940707e-06
High temperature heat,hungary,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06,4.067573923424954e-06
High temperature heat,iceland,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541,0.08514507419657541
High temperature heat,ireland,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06,4.32614963466256e-06
High temperature heat,italy,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07,8.94473628461574e-07
High temperature heat,latvia,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316,0.0001790077718449316
High temperature heat,liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High temperature heat,lithuania,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05,1.0030446313628711e-05
High temperature heat,luxembourg,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05,4.6217980293974984e-05
High temperature heat,malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High temperature heat,netherlands,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07,5.915729050912926e-07
High temperature heat,norway,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06,4.852238738760771e-06
High temperature heat,poland,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07,9.90058562562181e-07
High temperature heat,portugal,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05,1.0377345076973278e-05
High temperature heat,romania,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05,1.4088592289147765e-05
High temperature heat,slovakia,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06,7.403245801819088e-06
High temperature heat,slovenia,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924,0.00011309714112147924
High temperature heat,spain,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07,7.416161088917253e-07
High temperature heat,sweden,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06,5.5528867981747975e-06
High temperature heat,switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogen,austria,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05,3.2352993401408135e-05
Hydrogen,belgium,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06,5.600063220072879e-06
Hydrogen,bulgaria,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05,2.030125702944267e-05
Hydrogen,croatia,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035,0.00029677439569029035
Hydrogen,cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogen,czechia,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05,1.1221944918758161e-05
Hydrogen,denmark,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675,0.0003155024552542675
Hydrogen,estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogen,finland,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05,7.710445388218547e-05
Hydrogen,france,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06,4.0819879409284e-06
